company,time,Mclsprc,Mnshrtrd,Mnvaltrd,Msmvosd,returns1,shizhi,returns
599,Nov-03,8.25,27171957,212509971,715730.03,-0.032447812,714573.2917,-0.018028088
599,Nov-02,10.76,7027420,78233678.14,776319,-0.034513654,796159.8667,-0.004419229
599,Nov-01,11.67,8192955,91131179.15,765431.12,0.014761756,706728.3933,0.005079378
637,Nov-16,7.65,272062203,2150676562,2803686.5,0.005714484,2816513.82,-0.004041457
637,Nov-15,7.34,408749038,3113791363,2690003.56,0.011997848,2613652.408,0.008412693
637,Nov-14,8.04,324918607,2478443332,2946518.02,0.007628957,2908058.197,0.021416238
637,Nov-13,5.24,480799517,2540686770,1920384.01,0.004163929,1837924.773,-0.008420897
637,Nov-12,3.45,37100074,139794486.3,1264374.97,-0.045379679,1574055.215,0.014353018
637,Nov-11,6.14,31271967,194666740.7,2250220.96,-0.00909917,1848919.338,-0.015233972
637,Nov-10,8.17,147980941,1249422303,2790690.41,-0.001591796,2985959.04,0.006496432
637,Nov-09,9.43,209858540,2020714947,2402278.3,0.040013241,2469387.59,-0.002919734
637,Nov-08,4.2,38747777,155389938.6,863250.87,0.052706351,1098699.992,0.036388696
637,Nov-07,13.1,39633463,555303774,2024798.24,-0.082209619,2212037.333,-0.0426644
637,Nov-06,8.43,8213517,72533509,1302980.85,-0.048223328,1762295.77,0.033576819
637,Nov-05,5.52,1379020,8063946,853197.43,-0.037657414,735212.9983,-0.015791855
637,Nov-04,8.86,6564692,57926226,1141203.44,-0.006808788,1081309.58,-0.008074438
637,Nov-03,12.95,4906428,63858190,1283085.6,-0.00994611,1259884.438,-0.022201877
637,Nov-02,14.48,3672500,53749089.18,1434677.95,-0.011250248,1387945.232,-0.007539705
637,Nov-01,17,2423915,39314883.91,1403632.9,-0.004826955,1425375.448,0.002969951
661,Nov-16,115.9,74822402,8811461559,19707134.15,-0.006545408,19012255.05,-0.002319086
661,Nov-15,114.77,70941851,8472373047,15072026.21,-0.036038072,14053737.41,-0.022661144
661,Nov-14,91.99,25138505,2312954960,12080471.3,-0.030972367,13389550.17,0.018522948
661,Nov-13,110.85,27811250,2812360376,14557237.13,0.056846087,13901493.9,-0.007903822
661,Nov-12,53.45,38173901,2166501594,7019254.17,-0.068140719,9979510.253,0.027007541
661,Nov-11,42.48,24418267,1023106599,5578592.67,0.046121145,4828761.94,0.005682825
661,Nov-10,68.65,63446228,4052078565,9015375.09,0.079320445,7249946.215,-0.017641374
661,Nov-09,25.37,62055150,1621249443,2779196.02,0.009343748,4230419.435,0.040585423
661,Nov-08,6.1,27686830,169476521.7,628141.17,0.061053965,1308081.725,0.076404006
661,Nov-07,12.4,27457144,331902905,1137914,0.004223318,1253081.345,-0.011680346
661,Nov-06,5.32,30526580,159336484,424553.88,-0.020722567,968454.46,0.092435482
661,Nov-05,3.61,31442477,109271322,288090.13,0.074633618,245794.3483,-0.002667661
661,Nov-04,5.87,46401011,251381665,468445.72,0.112539899,396755.705,-0.01348506
661,Nov-03,5.48,24513268,127713935,437322.41,0.019449272,426415.9533,0.00055044
661,Nov-02,7.6,4686951,36701759.35,606505.54,-0.055197203,647205.2517,-0.002822117
661,Nov-01,12.65,11898361,142952207.6,1009512.5,0.02581427,831551.01,-0.010292619
680,Nov-16,6.33,1529942240,9794284838,6690492.75,0.047055374,6595377.81,0.005636673
680,Nov-15,6.38,971506456,6963686358,6091820.18,-0.044598735,5589315.633,-0.017001268
680,Nov-14,4.75,1418321206,6745067419,4535364.31,0.064970302,7476444.595,0.063545299
680,Nov-13,3.41,164875588,559741467.9,3250996,0.003837679,2870315.605,-0.014930668
680,Nov-12,3.94,158776670,664552593,3756315.43,-0.045977889,4368034.767,-0.004958467
680,Nov-11,10.82,261427906,3313380091,6876984.69,-0.060243868,6212790.777,-0.014170039
680,Nov-10,15.71,514835133,8249856823,9984861,-0.007943798,12477368.74,0.021285344
680,Nov-09,12.09,301667584,3743544783,7684001.28,0.014983458,7673155.175,0.003743712
680,Nov-08,8.69,475527006,3820315693,5193641.19,0.160145304,5971207.212,0.046274875
680,Nov-07,16.51,115171971,1957668938,9008492.06,-0.054558771,9401415.263,-0.012274793
680,Nov-06,6.86,463403664,2697695692,3103934.9,0.101524286,4468881.975,0.064678516
680,Nov-05,2.28,58874060,131623749,859891.97,0.027521074,1103779.457,0.048460418
680,Nov-04,3.85,82255647,309204449,1452010.56,-0.001126575,1185494.337,-0.036538564
680,Nov-03,8.71,42208925,371574244,1579297.2,0.005015004,1668446.2,0.000586096
680,Nov-02,8.47,45259230,391245142,1535780.4,-0.017585175,1566604.8,0.004455709
680,Nov-01,8.14,6655570,51420109.05,1475944.8,0.028669434,1380147.4,0.006012561
702,Nov-16,13.72,132630180,1894928781,3658212.65,-0.00472235,3621781.767,-0.0053601
702,Nov-15,12.75,330046571,4295275007,3399573.82,0.03993047,3498228.12,0.01734912
702,Nov-14,10,153654413,1385744980,2666319.96,0.081969663,2872959.755,0.039601549
702,Nov-13,4.75,85364043,386174825.6,1266497.9,0.054479587,1239390.403,0.012211276
702,Nov-12,3.84,23028400,95262044.03,1023859.17,-0.042009143,1132291.548,-0.00120784
702,Nov-11,5.17,162969035,941531181.2,1378469.15,-0.052178012,1239822.35,-0.012431177
702,Nov-10,6.22,174000617,1162590611,1658416.36,-0.031635733,1642418.772,-0.001863087
702,Nov-09,7,349103998,2260759101,1866280.44,0.093049592,1832139.792,0.011358835
702,Nov-08,3.2,99621978,329763125.3,676751.84,0.056443658,886554.9383,0.036457772
702,Nov-07,6.24,104947243,654639696,1236351.25,0.0027929,1346549.718,-0.000351088
702,Nov-06,2.97,55356152,157851086,504589.01,0.016390416,1018522.35,0.096776974
702,Nov-05,3.21,69513818,236794442,426128,-0.027521074,431762.3167,-0.025035124
702,Nov-04,4,33943991,136212621,531000.62,0.023420781,426128,-0.023481441
702,Nov-03,4.8,80231703,379274820,637200.75,0.041754748,711540.8383,0.016680976
702,Nov-02,13.4,6037363,81287048.31,1567235.59,-0.008345901,1834679.275,0.034165569
702,Nov-01,15.99,29916611,553566897.6,1870156.5,-0.107269379,1780488.793,-0.020693585
703,Nov-16,13.32,192640700,2520811771,15365787.18,0.025860499,16307883.74,0.0039833
703,Nov-15,10.44,346531649,3650871125,12043454.82,0.084707335,12693309.18,0.02073881
703,Nov-14,7.64,284466827,2099332012,8813409.46,0.02036583,11908869.59,0.050814191
703,Nov-13,8.05,153653746,1274825537,2119934.5,-0.051811407,1922863.98,-0.026148368
703,Nov-12,9.33,55657715,545647907,2444197.7,-0.076613521,2692184.722,-0.020369313
703,Nov-11,39.05,27477216,1152464333,5107974.92,-0.03224823,4997139.17,-0.051842907
703,Nov-10,31.65,60386163,1985409816,4507066.6,-0.020895161,5997080.505,0.029934639
703,Nov-09,10.17,158187248,1543262446,1448242.25,0.062838281,2113265.982,0.058257071
703,Nov-08,2.74,29855257,78186708.23,302696.99,0.087502544,395494.6083,0.057975421
703,Nov-07,8.62,44309000,474165812,952280.31,-0.129324954,1009726.455,-0.043221894
703,Nov-06,3.7,6645415,24727321,219913.2,-0.099251229,388937.57,0.048677571
703,Nov-05,2.91,12339586,37036037,136049.92,0.013643881,141348.5417,0.008010241
703,Nov-04,4.94,9019729,44668910,230957.6,0.018865808,192464.6633,-0.033684115
703,Nov-03,6.36,7673658,46283190,297346.22,0.012468641,295320.2733,0.003207341
703,Nov-02,8.4,2545175,21915465.19,392721.42,-0.042800448,398097.9633,-0.013714062
703,Nov-01,12.85,3239613,39446801.56,600770.27,0.011993115,515680.6267,-0.004232701
729,Nov-16,7.55,245441190,1865331813,18945513.75,-0.00400802,18234534.2,-0.006453699
729,Nov-15,7.81,299409061,2566343410,19597942.03,-0.054292237,18293085.46,-0.01564229
729,Nov-14,7.5,497979761,3516980265,18745793.59,0.036842041,21594373.27,0.030770232
729,Nov-13,7.36,173337823,1219416645,18386137.73,0.024268575,17664226.73,-0.00618473
729,Nov-12,5.08,127107436,694660508.5,11243784.85,-0.057564281,12564420.48,-0.001896591
729,Nov-11,15.18,76403132,1209293456,14684553.82,-0.002282762,15311530.96,-0.000667124
729,Nov-10,19.06,411536624,8278369778,9929306.18,-0.016542294,9872001.683,-0.003023371
729,Nov-09,17.51,269459194,4461650012,8444479.81,0.062300565,10121814.28,0.026245152
729,Nov-08,11.8,95810315,1069295472,5689953.76,0.059044783,6123094.775,0.020647224
729,Nov-07,15.83,158844685,2518794023,7633134.63,0.014505724,9499297.352,0.019775464
729,Nov-06,8.22,193905359,1507461443,3962990.1,0.039810554,5552717.848,0.04771779
729,Nov-05,5.98,41739265,241580771,1788292.39,0.023884753,2204101.223,0.033972025
729,Nov-04,11.7,16333498,198018010,2235328.16,-0.03527576,2223087.46,-0.041932003
729,Nov-03,9.09,26423476,235244841,1701648,0.034284597,1932283.632,0.022736426
729,Nov-02,9.43,17751871,158302449.1,1765296,0.041024405,1664832,-0.001966802
729,Nov-01,10.58,6913200,70712089.07,1980576,0.01673789,1890720,0.001408263
737,Nov-16,6.55,325058097,2283467918,3594270.4,-0.004616689,3817502.097,-0.005684428
737,Nov-15,5.93,556597598,3430007780,3254049.39,0.02876171,3134240.373,0.009860689
737,Nov-14,4.88,204193637,978797430.9,2677808.51,0.014477823,3139637.158,0.029348543
737,Nov-13,5.12,82001041,411627655.6,2809419.91,0.005119444,2391539.693,-0.021301528
737,Nov-12,5.62,292164272,1617509415,3083800.4,-0.005375951,3648980.905,-0.002986604
737,Nov-11,4.43,80365658,392825294.4,2425508.87,-0.051696819,2239716.31,-0.006047977
737,Nov-10,6.66,691074234,5179681795,3646414.55,0.013914515,3452048.608,-0.008063984
737,Nov-09,6.31,373037163,2241208060,3454418.31,0.078218744,3197395.293,0.000955107
737,Nov-08,3.85,251379588,996335702.6,1656344.2,0.063016496,2009124.01,0.036451228
737,Nov-07,8.38,233786966,2349745921,3324569.76,-0.138585289,3842513.952,-0.019229507
737,Nov-06,2.97,72835583,210683280,839892.02,-0.010117134,1389450.992,0.076687669
737,Nov-05,2.64,40405027,107256991,553238.4,0.00496342,637538.7683,-0.00311675
737,Nov-04,3.59,46031145,156822987,752320.4,0.065135969,676529.5333,-0.007133408
737,Nov-03,4.88,54979165,261650532,1022652.8,0.043981233,1093553.933,0.011788128
737,Nov-02,6.08,23647627,150333545.1,1274124.8,-0.034981835,1280062.333,-0.000440686
737,Nov-01,9.63,70691835,655212100.9,2018062.8,0.097135562,1734807.533,0.005431228
789,Nov-16,7.62,358606881,2777957924,4673725.66,0.02764893,5180761.515,0.012177387
789,Nov-15,7.72,631118817,4957088897,4735060.64,0.038812599,4405896.237,-0.002397333
789,Nov-14,11.29,237276942,2616069006,4616340.2,0.014471304,5802114.037,0.031610678
789,Nov-13,10.14,124768445,1225308384,4146150.87,0.013926467,3843571.81,-0.00201802
789,Nov-12,10.35,109017400,1230558707,4097467.9,-0.056941658,4476863.073,-0.00893295
789,Nov-11,12.5,186746327,2552953523,4948632.73,-0.068334313,4739470.515,-0.011795533
789,Nov-10,9.6,274107424,2608072976,3608087.79,0.021800456,5447369.698,0.04465493
789,Nov-09,7.62,241602997,1786577743,2863919.68,0.069041615,3180880.173,0.01566003
789,Nov-08,5.13,281281953,1392895912,1092907.91,0.178638448,1370573.273,0.069814323
789,Nov-07,8.95,49622913,507871279,1437842.62,-0.077560742,1672931.227,-0.009684655
789,Nov-06,2.82,55453231,143826282,404852.82,0.023737847,751322.605,0.090172786
789,Nov-05,2.45,56473149,142024876,270725,0.014417738,272935,-0.001856061
789,Nov-04,6.43,67100998,438470339,710515,0.051574865,471098.3333,-0.049289711
789,Nov-03,5.22,36966591,191925423,576810,0.030141542,733904.1667,0.031544336
789,Nov-02,5.85,9556314,59508874.24,646425,-0.054357662,644030.8333,-0.012220917
789,Nov-01,8.93,17550799,148098531.9,986765,0.034924247,854165,-0.006138555
800,Nov-16,11.88,472574337,5536607979,16771638.45,0.019055976,15983409.09,-0.003722785
800,Nov-15,15.01,678219910,11449248890,21190428.71,-0.061665411,19472794.58,-0.023003396
800,Nov-14,12.65,492287710,6002229259,17858689.09,-0.011184167,25237457.07,0.043027104
800,Nov-13,12.39,307866967,3950638693,17491618.18,-0.029472218,15145752.03,-0.021960139
800,Nov-12,5.87,100955054,636457758.7,8286989.41,-0.050247313,11976370.27,0.042533213
800,Nov-11,8.72,255616280,2513748097,12310485.11,-0.052037033,13684591.25,0.006341034
800,Nov-10,18.16,455971182,8903156303,25637432.3,-0.056014473,23745683.44,-0.023900644
800,Nov-09,23.95,235997979,5459961263,33811292.77,0.071381814,31740655.33,-0.005666154
800,Nov-08,6.56,324807826,2003683911,5014982.45,0.115335854,7810684.738,0.086987993
800,Nov-07,16.72,219722071,4138029741,12782089.42,-0.096910013,13565680.42,-0.023193451
800,Nov-06,3.56,432499488,1467194521,2585114.63,0.039566637,4994572.247,0.093700222
800,Nov-05,2.81,91228863,252949946,1534260,0.035406556,1838871.405,0.004338822
800,Nov-04,4.14,121994351,520984461,2260440,-0.014443428,1947400,-0.029687572
800,Nov-03,8.51,159586406,1365391396,4646460,-0.008089537,5331690,-0.001263251
800,Nov-02,6.11,89238833,535948641.2,3336060,0.022613217,4001270,0.041003817
800,Nov-01,5.8,71900031,411725245.8,3166800,0.003760149,2738190,-0.006999557
822,Nov-16,6.21,441926139,2771980658,5558447.72,0.044903573,6267109.193,0.022767889
822,Nov-15,6.75,511047722,3466654624,6041810.88,0.032036232,5163137.643,-0.012301978
822,Nov-14,4.51,148523900,659687222.6,4036824.75,-0.000961893,5653941.538,0.046222555
822,Nov-13,3.79,288437015,1062449150,3392364.92,-0.010192516,2852331.457,-0.022331144
822,Nov-12,3.62,100393180,402288594.5,3240200.8,-0.043351421,3532594.608,-0.007025561
822,Nov-11,7.34,278770617,2289468005,6569909.9,-0.056510218,5540564.345,-0.029521914
822,Nov-10,7.22,394057677,2980914185,6462499.93,-0.024556161,7496320.903,0.019989352
822,Nov-09,7.55,507045518,3925064928,6757877.35,0.059721058,6801139.703,0.008403091
822,Nov-08,4.96,227694098,1177931323,2648765.89,0.033668991,4092401.535,0.026943591
822,Nov-07,12.6,135254465,1703929513,6260074.22,-0.039508541,7401659.81,-0.015498983
822,Nov-06,4.8,195610753,865857919,1798628.05,0.047772782,3144536.132,0.086112285
822,Nov-05,3.92,77943683,314847917,1039045.78,-0.00550444,1274783.033,0.003903919
822,Nov-04,7.94,23243684,188402594,1238640,-0.009735527,1233789.15,0.002711924
822,Nov-03,6.51,26535963,172123998,1015560,-0.014434076,1249300,0.018750237
822,Nov-02,7.2,10746262,82259340.65,1123200,-0.05488956,1189760,-0.004100793
822,Nov-01,11,35985748,382337172,1716000,0.02603293,1594840,0.002607421
823,Nov-16,12.55,377669363,4766782124,6738352.43,-0.013961276,7126724.93,0.009902301
823,Nov-15,12.03,766104034,8650812229,6458580.88,0.074227672,5061698.728,-0.012769838
823,Nov-14,11.86,166367830,1958109152,5222466.69,-0.004734494,5999470.093,0.015435786
823,Nov-13,8.32,105387800,873419035.1,3663652.85,-0.016892781,4262519.182,0.017855252
823,Nov-12,7.97,92602332,854889489.8,3509351.56,-0.109265544,4167568.488,-0.013721336
823,Nov-11,10.06,259417619,2916741793,2900291.42,-0.042333565,3511798.048,0.009067289
823,Nov-10,16.86,1129957141,19462013255,4860726.97,0.006749482,4553207.672,-0.009391761
823,Nov-09,8.1,286591607,2397623264,2334610.61,0.017505422,3256115.978,0.044914822
823,Nov-08,4.05,119963804,520074786.4,954711.01,0.00322897,1562691.958,0.03857742
823,Nov-07,9.2,66761073,632787639,1989432.1,-0.013478385,2081507.402,-0.015506241
823,Nov-06,4.69,75499998,342134510,854821.2,0.019894829,1500386.513,0.064755423
823,Nov-05,3.76,60390349,242132862,508352,-0.024695227,642967.695,0.009528797
823,Nov-04,6.55,61146118,415170216,885560,0.001328119,709574.6667,-0.032636642
823,Nov-03,4.59,30498086,142651372,620568,0.027335415,744501.3333,0.030294005
823,Nov-02,7.47,15563510,118423829.8,1009944,-0.006921174,929725.3333,-0.014758521
823,Nov-01,9.75,11841741,110670900.9,1318200,0.015876762,1213420,0.000460547
825,Nov-16,4.2,1219936958,5102893270,23923511.01,0.025554104,26391809.77,0.007626248
825,Nov-15,4.01,885474936,3868321525,22840771.16,-0.021137723,20429837.96,-0.015467197
825,Nov-14,4.41,1719830074,7373854229,25119285.88,0.010970134,31090574.93,0.04122419
825,Nov-13,2.75,244450863,642759761.6,15663536.41,0.02603293,14163941.98,-0.007038651
825,Nov-12,3.27,112344211,371776978.6,18625714.95,-0.006590331,19717436.26,-0.001542454
825,Nov-11,4.17,220642024,1000550337,23751775.25,-0.039780145,22175859.72,-0.012409245
825,Nov-10,5.24,997356696,6044918030,11991794.2,-0.067420135,14352678.33,0.000353949
825,Nov-09,9.56,1493052323,13380317845,21878167.49,0.109469079,18845884.12,-0.004834002
825,Nov-08,3.92,672886519,2569503495,8970964.08,0.096356419,10897127.71,0.048303629
825,Nov-07,20.93,366331061,8462237490,21326512.88,-0.127473184,21822611.39,-0.04059665
825,Nov-06,10.07,256447343,2152619229,7892902.52,0.105402379,13366464.52,0.085945445
825,Nov-05,3.49,60425548,211586160,2041650,-0.018275957,2617301.053,0.003113702
825,Nov-04,4.56,69131707,314376722,2667600,0,2747550,-0.003913516
825,Nov-03,4.96,207488232,995858036,2901600,0.040343242,3096600,0.006431419
825,Nov-02,4.94,56613048,304424286.5,2408250,-0.058321499,2355437.5,-0.009866921
825,Nov-01,6.73,29033007,194683489.9,3280875,0.019129197,3280062.5,0.003402984
830,Nov-16,5.35,654033886,3542695137,7832286.72,0.003259261,8530116.63,0.014077532
830,Nov-15,6.68,950497100,6745928632,9779387.34,0.000650629,8276361.765,-0.020426308
830,Nov-14,4.66,755827634,3421415267,6822147.45,0.022963647,8715561.767,0.0425818
830,Nov-13,4.39,418291361,1693487268,6426629.99,0.077798456,5697282.242,-0.003640106
830,Nov-12,3.39,211856069,813688627.5,4963291.98,-0.071860293,6280335.313,0.010898827
830,Nov-11,6.41,252590484,1716416186,6701330.19,-0.014655499,6851338.898,-0.013788829
830,Nov-10,6.74,574430147,4000560848,7049257.95,0.001290623,6819926.502,0.00489327
830,Nov-09,6.23,898987192,5221966378,6517589.83,0.100761098,6446177.582,0.011366815
830,Nov-08,3.49,298124455,1070786371,3651105.7,0.033622905,4411316.818,0.02760977
830,Nov-07,5.62,123040182,693760058,3378700.84,-0.016676532,4271715.658,0.019446752
830,Nov-06,3.12,96632784,295559488,1142520.04,-0.006904668,1808379.74,0.069582545
830,Nov-05,3.46,51059015,177292694,566540.4,0.017938015,696003.2533,-0.016315368
830,Nov-04,5.84,3748829,21948059,525599.92,-0.000743019,481244.93,-0.018829887
830,Nov-03,6.45,5281636,33078750,483749.93,0.010909069,545749.9217,0.013978982
830,Nov-02,8.07,3333872,27599259.91,605250,-0.043977924,636249.9367,-0.004342577
830,Nov-01,9.87,4090537,38105496.35,740250,0.019345158,679375,0.002635116
856,Nov-16,14.61,45345094,687479659,3316470,0.004181685,4098485,0.066092865
856,Nov-15,13.1,144202222,1805059705,2973700,0.079844798,2690706.667,0.011687105
856,Nov-14,9.17,108308488,953157598.5,1211087.21,0.041203285,1348880.847,0.041515944
856,Nov-13,5.11,37491615,187584389.8,674880.66,0.012064511,761386.8883,0.025099823
856,Nov-12,4.87,40988564,226210205.4,643183.72,-0.098512249,784939.475,0.003356461
856,Nov-11,8.68,30853434,284469927.8,1146372.63,-0.019087562,1134486.275,-0.004358236
856,Nov-10,8.75,118501778,1074033070,1155617.57,-0.001486463,1306178.028,0.011767634
856,Nov-09,7.39,174621840,1330824526,976001.58,0.031687701,992950.6367,0.009096787
856,Nov-08,3.97,106536133,439782942.1,509549.5,-0.107927276,601747.5833,0.008446374
856,Nov-07,6.32,43709824,295313844,739440,-0.081237893,844533.25,-0.013539649
856,Nov-06,4.17,17827801,74201256,271050,0,467328.3333,0.033998297
856,Nov-05,2.14,21909928,47704476,139100,0.00203417,150691.6667,0.009537778
856,Nov-04,3.58,11655356,41179582,232700,0.032744943,186875,-0.035964452
856,Nov-03,4.66,9902234,45330943,302900,0.023947327,307233.3333,0.003991221
856,Nov-02,6.94,5462343,38864202.53,451100,-0.042869299,432575,-0.019388526
856,Nov-01,10.14,5866750,56318206.06,659100,0.021510642,568750,-0.008170008
859,Nov-16,5.79,350566386,2162291645,4280640.97,-0.007436731,4257229.29,-0.007913562
859,Nov-15,6.13,698680940,4526600125,4532817.88,0.020304608,3997950.302,-0.001753293
859,Nov-14,6.06,128860895,776034342.6,2548101.98,0.012357329,3488209.972,0.053062529
859,Nov-13,3.86,109103941,401794121.3,1623048.46,0.04251926,1560677.425,0.010206167
859,Nov-12,3.6,43954100,173571206.2,1513723.95,-0.03809005,1741483.338,0.003592917
859,Nov-11,5.82,70898490,430500777.4,2447187.05,-0.010323275,2082071.228,-0.009734756
859,Nov-10,9.22,382317812,3497123270,2674730.3,0.069308375,2691621.088,0.009883707
859,Nov-09,9.05,410181557,3723449788,2510636.25,0.049237218,2220332.492,-0.010282224
859,Nov-08,3.11,163896311,464120610.3,862596.8,0.121692527,976034.0167,0.041337578
859,Nov-07,6.45,70616319,478986969,1788607.8,-0.043529815,2110126.612,-0.010820193
859,Nov-06,2.63,81395895,216993270,674015.18,-0.028750571,1197252.562,0.079691732
859,Nov-05,2.1,26329702,55384518,393120,0.014723257,455543.825,-0.004032468
859,Nov-04,3.1,26580699,82773937,580320,0.015690506,515112,-0.022208085
859,Nov-03,4.03,52816320,206535068,754416,0.040638982,780624,0.00872238
859,Nov-02,7.69,15861322,138156267.8,692100,-0.067833352,942930,-0.002706967
859,Nov-01,9.23,5789674,51240219.99,830700,0.012409258,792750,8.0649E-05
860,Nov-16,20.74,151586492,3138955743,11676603.41,0.013828815,11972107.11,-0.000397409
860,Nov-15,17.5,272220366,5202023350,9852486,-0.021071108,11219635.72,0.007302425
860,Nov-14,17.59,162048973,2761516946,7713654.15,0.008980562,9150554.288,0.02662327
860,Nov-13,15.9,77067011,1213866053,6972546.96,0.006328128,6577874.49,-0.005069797
860,Nov-12,9.59,49296305,557809942.7,4205302.95,-0.113001773,5829412.12,0.007088956
860,Nov-11,15.78,144933787,2276547918,6919627.98,0.029020641,6617819.543,0.007139121
860,Nov-10,26.18,168796305,4307901400,11480092.55,0.019508793,9242249.197,-0.025945173
860,Nov-09,17.04,219249912,3659537188,3959886.87,0.062383233,4031062.955,0.011743894
860,Nov-08,10.7,150149453,1572714735,2486548.68,0.115569925,2710802.837,0.024731993
860,Nov-07,14.65,40546925,602034218,2806760.2,-0.030062028,3306804.168,0.011210469
860,Nov-06,6.88,110019770,688759627,1318046.33,0.053684859,1919596.55,0.057577336
860,Nov-05,3.16,39723969,125968047,605381.75,-0.00951544,670198.4633,0.009243924
860,Nov-04,5.69,22219739,121413198,673127,0.028385057,624229.6667,-0.001509451
860,Nov-03,6.62,8999038,59288003,602420,0.007277001,666939,0.004001242
860,Nov-02,7.63,3932006,31317274.25,694330,-0.048933333,697970,-0.011554415
860,Nov-01,10.1,6877308,64534513.21,919100,0.033509763,836290,0.004429129
869,Nov-16,39.02,35531813,1371247299,17694040.42,0.015522285,16415280.96,-0.008086977
869,Nov-15,39.16,71921073,2767414218,17757524.93,0.029361598,16975305.05,0.001526369
869,Nov-14,29.54,60393922,1800908766,13395232.03,-0.025411262,16453069.36,0.026967946
869,Nov-13,28.94,34359454,995373014.4,13123155.55,0.000600684,11857999.92,-0.010841245
869,Nov-12,41.12,33528039,1441405389,18646308.1,-0.026328939,18750604.08,-0.014033367
869,Nov-11,116.1,8382763,960898151.7,40495183.09,0.013679697,35227205.07,-0.01379383
869,Nov-10,110,39839026,4367644412,14935206,0.025195332,19149512.93,-0.007719285
869,Nov-09,70.25,12508047,862717129.8,7686094.65,0.029213184,8182935.215,0.009701132
869,Nov-08,43.11,12900234,527310012.4,3581013.2,-0.019502212,4248379.663,0.004827801
869,Nov-07,67.94,9021857,635813483,5643563.83,-0.042240293,6604786.073,0.005462783
869,Nov-06,43.3,23992775,921429233,3596795.9,0.111313469,4453076.99,0.036493671
869,Nov-05,20.5,3520665,73572844,1023360,-0.023101829,1503294.207,0.037886363
869,Nov-04,13.49,6944909,93051985,673420.8,0.020096087,733824,0.031343897
869,Nov-03,10.97,6078611,65926162,421248,0.02359108,483776,0.025997897
869,Nov-02,14.98,1065304,16471118.19,479360,-0.028608169,463786.6667,-0.007225237
869,Nov-01,18.38,2400581,42540327.76,588160,0.005468878,581120,0.002854227
877,Nov-16,7.06,393735762,2794505245,6213152.03,0.013748599,9420808.383,0.050751361
877,Nov-15,7.79,778806868,6631685196,6855273.41,-0.006089634,5976961.055,-0.015467736
877,Nov-14,8.11,925447651,7410837911,7136961.45,0.050483657,9081805.45,0.043398093
877,Nov-13,6.7,180519554,1172679177,5896108.96,0.021254124,5243408.445,-0.003248474
877,Nov-12,7.22,193496822,1509375096,5661945.15,-0.054746704,6808093.358,-0.002517903
877,Nov-11,22.39,121252931,3098798806,7515412.22,-0.081791952,8690847.185,-0.014673952
877,Nov-10,27.16,204717492,5452348804,8384854.35,-0.006507,10793904.92,0.025123197
877,Nov-09,20.68,327004609,6136742680,6384344.18,0.146464177,6845367.1,0.025900313
877,Nov-08,10.83,148809401,1388946860,2285709.87,0.204039788,2637282.972,0.052071022
877,Nov-07,13.1,61469768,922473814,1843172.25,-0.056788512,2266445.27,0.004191112
877,Nov-06,4.69,72115480,318239430,578619.31,0.031686353,871985.0317,0.062785144
877,Nov-05,3.13,19947617,64145850,292968,-0.015000673,333840,0.020990481
877,Nov-04,4.61,137453161,682429282,431496,-0.009319982,342420,-0.040814352
877,Nov-03,10.75,26337893,286194570,838500,-0.045595863,902200,-0.025282039
877,Nov-02,12.14,4054651,50860988.91,946920,-0.033384005,965510,-0.00954711
877,Nov-01,14.23,8977645,116396360.3,1109940,0.037594388,1135940,0.009010654
898,Nov-16,5.21,726041470,3571221514,32036166.84,0.060739521,34003909.02,0.011771501
898,Nov-15,4.56,539712785,2669041086,28039128.6,-0.016813499,26122784.11,-0.009621708
898,Nov-14,4.36,1393523148,5851885497,26809362.91,0.027763181,35858534.95,0.042032345
898,Nov-13,3.23,160580780,495100477.4,19860920.05,0.029195579,18364719.84,-0.003940152
898,Nov-12,3.39,138135030,472322330.7,20845114.89,-0.006358744,22166830.54,-0.001918939
898,Nov-11,4.78,251375761,1323507461,29392171.78,-0.046483736,28213603.73,-0.01374316
898,Nov-10,7.75,779311913,6986822628,14012815.33,-0.078714011,36793383.72,-0.011914916
898,Nov-09,14.38,714050221,10081585726,26000514.01,0.062240844,22694727.35,-0.019556254
898,Nov-08,7.32,935781756,6329529217,9379186.15,0.114002686,13394215.08,0.031418564
898,Nov-07,24.44,487026519,12547120108,31315206.21,-0.106192567,30721532.77,-0.026975885
898,Nov-06,9.05,690686750,5423624026,8529135.13,0.115915345,13396514.03,0.067627558
898,Nov-05,4.61,142831080,650285978,3475874.06,0.009524384,4468472.303,0.015539211
898,Nov-04,5.32,217653292,1098950913,4010666.37,0.050133291,4086387.098,-0.003922
898,Nov-03,5.06,410486795,1967288201,3809457.38,0.06069784,4430042.42,0.00599587
898,Nov-02,3.29,58157351,192330260.4,2472860.34,-0.0130038,2647856.99,0.009210172
898,Nov-01,3.98,43857001,174573655.6,2967159.88,-0.003261301,2748539.983,-0.003513502
911,Nov-16,21.64,163443650,3607193024,7013111.48,0.004235085,5422414.212,-0.03227801
911,Nov-15,18,296386235,5225727165,5159520,0.078313525,4672232,0.013732658
911,Nov-14,10,126928760,1261523908,2866400,0.014573526,3343655.6,0.040538414
911,Nov-13,7.42,69427867,490437165.5,2126868.8,0.035347804,1958228.933,-0.003246392
