company,time,Mclsprc,Mnshrtrd,Mnvaltrd,Msmvosd,returns1,shizhi,returns
422,May-10,16.98,214587968,3582184535,9208261.22,-0.013596416,9553163.497,0.018364973
422,May-09,11.77,271423824,3216287004,5667901.81,0.014634201,6873394.378,0.032298249
422,May-08,22.58,219975696,5171048601,10874026.32,-0.010827058,7367337.437,-0.083637245
422,May-07,15,438045227,6566376566,7166523.63,-0.000578674,8542523.818,0.016631979
422,May-06,8.95,164701040,1329502175,1741162.92,0.1011768,1811522.763,-0.030532214
422,May-05,5.67,26397705,172966065,882569.64,-0.130645711,818750.67,-0.029585165
422,May-04,7.27,2254874,16777856,791342.15,-0.012947407,880000.7733,0.009070979
422,May-03,7.7,6182342,46078041,838147.81,0.01608682,759594.1317,-0.008586415
422,May-02,8.07,5205306,44498174.05,878422.45,-0.061609414,980923.2067,-0.003753708
422,May-01,13.22,12557572,163003360.2,1106924.48,0.017427734,1091783.117,-0.022553462
425,May-17,3.37,1108057921,3904754655,23568316.31,-0.047557944,26097655.9,0
425,May-16,3.21,1379460854,4515633875,22695103.56,-0.019834245,22233874.69,-0.002186946
425,May-15,14.66,1530422931,22683477348,34546319.13,-0.001478702,30485280.71,-0.086379636
425,May-14,6.83,166399691,1154488858,14039867.45,0.014876768,16109225.22,0.019411143
425,May-13,10.49,172188197,1805228527,21551353.7,0.014737533,17144523.03,-0.018251956
425,May-12,15.25,321443075,4861636161,15766289.85,-0.000569193,14525983.76,-0.02710829
425,May-11,22.33,241704321,5644904780,15752358.55,-0.046612401,15855949.09,-0.029101479
425,May-10,32.76,162281409,5406624584,11554575.05,-0.04991345,13224039.49,0.023434395
425,May-09,28.7,49823238,1481425315,12447907.18,-0.019384099,12197492.12,0.010635629
425,May-08,16.49,122099035,1939685255,6213963.65,0.054357662,5795051.813,-0.011108068
425,May-07,16.05,320834358,5675513035,4524392.67,0.032288768,5223019.03,0.033898448
425,May-06,5.49,186618377,956990046,1172788.05,0.075871419,1248268.037,0.023292698
425,May-05,2.79,11990519,33182093,596007.04,-0.03440274,626270.245,0.017009403
425,May-04,7.29,15462597,115501852,1557308.72,-0.034349475,1287076.14,-0.029211065
425,May-03,18.58,10704448,201398886,3608279.85,-0.008104904,1769183.5,-0.080909994
425,May-02,18.05,1222230,22146886.69,3505352.6,-0.001441244,3687579.147,0.004456305
425,May-01,15.61,8753495,144058665.8,2463092.83,-0.046396915,2850344.472,0.005340298
488,May-17,11.55,339406601,3857988957,12769579.24,-0.014058459,17501461.51,0.029449594
488,May-16,8.25,342787090,2860896712,9116557.21,-0.004191053,9715566.267,0.009665325
488,May-15,10.78,1043973055,10920583287,11912301.41,0.070249425,9214168.827,-0.001676888
488,May-14,4.27,59568311,255106027.8,4718829.25,-0.004049395,5057440.462,0.009434037
488,May-13,4.14,182298452,747013784.7,4570320.1,0.019305155,4587569.458,0.010528382
488,May-12,4.72,110741867,533533415.5,3828235.76,-0.010903363,3321602.815,-0.012719888
488,May-11,7.32,346491300,2758250376,5931150.66,-0.064907845,5277962.338,-0.026427819
488,May-10,7.35,314928762,2357274793,5953350.43,-0.046996563,6001021.725,0.002004698
488,May-09,7.39,486716236,3660554051,5980662.93,-0.002344375,6198217.803,0.000871504
488,May-08,15.78,196758339,3341173268,12771511.49,-0.040440889,7799416.922,-0.092583475
488,May-07,11,1138354608,13344959364,8838540.19,-0.017412802,9719715.867,0.014398486
488,May-06,5.34,504793333,2564423991,2492328.34,0.098131658,2167994.183,0.00217582
488,May-05,6.11,11494425,96750786,2162964.8,-0.22889914,1917977.788,-0.063242767
488,May-04,11.09,13647874,147704647,2612799.2,-0.012354098,2424712.21,-0.00350935
488,May-03,10.89,34703801,494696018,1514403.12,-0.237360916,1384610.378,-0.050210157
488,May-02,13.26,8035943,109169045.2,1021020,-0.007790244,1142038.333,0.015786155
488,May-01,19.21,7388315,143688442.8,1344700,0.009138569,1195926.667,-0.023741584
521,May-17,5.94,109252275,681036548.7,3519045.98,-0.063170292,3752519.872,-0.013260118
521,May-16,5.68,253810642,1483736327,3362048.14,-0.023802915,3776259.642,0.00873957
521,May-15,9.17,534465713,4688899448,5418381.91,0.029388514,4300998.145,-0.02034609
521,May-14,4.65,170180916,813512001.2,2488407.11,-0.040967947,2969240.923,0.011258905
521,May-13,4.01,142313578,575908121.5,2147536,-0.008578935,1920821.89,-0.002155467
521,May-12,5.19,241962074,1239300600,2311309.98,0.002517656,1965133.047,-0.025258053
521,May-11,9.33,45301829,473462697.7,2731088.16,-0.063542112,2460655.375,-0.043394844
521,May-10,10.55,222599311,2540627267,2780912.06,-0.055928786,2750159.475,-0.00097159
521,May-09,5.83,225018064,1218735866,1088617.73,0.064964838,1223994.718,0.039552563
521,May-08,5.61,65219908,386704472.8,977168.45,-0.013715702,664301.3067,-0.063744554
521,May-07,12.1,163979787,1947556753,1833517.15,0.087589079,1471244.677,-0.02797117
521,May-06,3.57,74555163,253367596,540963.26,0.142735093,518486.265,0.019401026
521,May-05,2.41,8299604,19782286,365188.09,-0.017656679,361652.3783,0.000859999
521,May-04,4.75,16909679,82372731,719769.05,0.000915268,605868.7517,-0.023625373
521,May-03,5.27,11632915,59213411,798334.72,0.017660098,703403.0783,-0.017560002
521,May-02,5.6,12750248,76102003.65,848325.32,-0.04769199,930885.55,-0.007177264
521,May-01,9.21,21248080,201175820.1,1271868.6,-0.008868223,1124763.83,-0.011402051
525,May-17,16.63,93127543,1640185228,8431128.84,-0.06936502,10089808.52,0.006861671
525,May-16,12.72,68513820,868807068.2,6448824.94,-0.028092736,7393503.438,0.011287223
525,May-15,22.25,232793463,4940112154,11280373.82,0.033252024,8720954.172,-0.021517134
525,May-14,13.34,68015825,921729728,3734867.65,-0.00774394,5257976.115,0.012947709
525,May-13,17.4,190127421,3200206156,4809718.27,0.054440868,4404446.17,-0.001573075
525,May-12,13.16,51441273,695624512.2,3637661.52,-0.010434003,3431269.378,-0.010250672
525,May-11,13.88,38549544,570014710.3,3836670.76,-0.011730059,4439271.905,0.00810686
525,May-10,16.01,54009461,812913229.7,4425421.31,0.014059634,4421290.132,0.009851877
525,May-09,19.26,53350430,1015074882,4233715.33,-0.008927231,3590877.305,-0.02193615
525,May-08,12.41,163779993,2321878293,2536421.97,-0.070581074,2160693.602,-0.04291322
525,May-07,12.09,254208125,3337484027,2096209.59,-0.028163409,2320648.382,0.000781313
525,May-06,8.69,55008885,394641620.1,1124537.12,0.2314496,1223101.812,0.019966516
525,May-05,3.8,8691390,32893032,491742.28,-0.009048129,446665.905,-0.011500622
525,May-04,7.31,9791821,70859883,945956.86,-0.027620081,770611.915,-0.025195795
525,May-03,6.9,6652700,45289343,892900.45,0.000629869,810296.3783,-0.017771743
525,May-02,8.36,16930332,145633828.9,1081833.01,-0.029616758,1127340.743,-0.002050631
525,May-01,11.59,17664709,271256922.9,1499813.95,-0.230603188,1290823.483,-0.06626827
528,May-17,7.89,234181264,1891685656,8876940.86,-0.024089047,9881996.645,0.004622618
528,May-16,6.62,190680757,1252703746,7448082.63,-0.016730449,7710543.082,0.003290676
528,May-15,14.3,1311602201,19144050710,16088763.92,0.003047693,11265879.01,-0.036298316
528,May-14,6.09,272404127,1712069273,6851659.13,0.00429998,7288676.07,0.013436551
528,May-13,8.36,165071963,1377998021,9281491.3,0.02129321,7542136.87,-0.014444245
528,May-12,13.85,381940950,5061558353,15376633.31,0.017924792,11646273.17,-0.034161742
528,May-11,21.28,146339655,4720312835,20752814.22,-0.239642819,18849481.91,-0.060808959
528,May-10,18.97,182706932,3516999908,12333262.26,-0.029642593,15412785.31,0.036330433
528,May-09,17.82,178501168,3326513503,8833398.45,-0.023481096,10705384.34,-0.001713273
528,May-08,27.1,52502382,1570309304,7762868.52,-0.038469117,5100290.557,-0.087661637
528,May-07,24.9,192132383,4716474532,6544333.51,0.035984734,8548809.425,0.042288811
528,May-06,6.29,308520750,1978455057,1653166.98,0.055925514,2071496.197,0.04007499
528,May-05,4.07,14054087,57670320,822897.75,-0.015718042,829300.3133,0.004650011
528,May-04,9.75,30688882,313382834,1516396.34,-0.051993077,1348815.108,-0.050766865
528,May-03,11.62,90880659,1048187009,1390179.53,0.04072046,1211322.528,-0.007793677
528,May-02,6.8,20738767,147324703.9,813198.09,-0.034368902,920428.62,0.00232263
528,May-01,8.8,27973361,237542826.9,1052374,0.04466217,944944.1483,-0.012942071
559,May-17,9.54,182753749,1805043091,26214681.88,-0.06694679,29617484.72,0.001671427
559,May-16,14.77,474236825,7000209769,33821770.74,-0.01502699,34134723.26,-0.00270079
559,May-15,19.83,1625335977,28235754810,45408739.05,0.120363734,45233179.97,0.028881506
559,May-14,9.2,586325253,5340500846,14629923.78,0.002366733,23470426.27,0.031555891
559,May-13,6.73,951510443,5591800182,10702119.39,0.152236723,9374293.283,0.012711685
559,May-12,6.16,241085503,1478733638,9795699.17,0.004250877,7558802.5,-0.025647678
559,May-11,8.13,127606146,1449842660,12928414.66,-0.179461337,12681931.97,-0.03920764
559,May-10,12,590829320,6344121584,8537579.75,0.043751508,9620192.29,0.030210643
559,May-09,8.24,273982075,2250066984,4219133.21,0.01830012,3569707.568,-0.006615305
559,May-08,8.48,114494565,1016256764,4342020.58,-0.04102006,2687307.943,-0.084753012
559,May-07,11.2,463158464,6050493005,5728089.66,-0.035715552,6115929.065,-0.003225643
559,May-06,3.5,467564687,1575842012,1638689.47,0.10949914,1706578.027,0.02645286
559,May-05,2.84,20794127,61312984,1079942.5,-0.017973371,1187683.245,0.009389698
559,May-04,9.11,14133307,125396064,1237207.77,0.012575106,1139199.913,-0.050417447
559,May-03,9.32,19377711,180891942,1265727.38,-0.001859936,1105247.998,-0.018990559
559,May-02,10.1,8276003,88460900.48,1371657.36,-0.057131105,1403798.503,-0.012971032
559,May-01,13.31,16493866,220539032.8,1807599.94,0.005252303,1656853.438,-0.018387597
570,May-17,6.73,62594641,454762525.8,2768549.21,-0.063522393,2948868.292,-0.009838091
570,May-16,10.15,608884688,6043094232,4175449.41,0.041735121,3805212.517,0.0060228
570,May-15,12.45,418270495,5016123390,5121610.36,0.054171659,4538144.44,-0.011388683
570,May-14,8.09,24293985,193935100,3328018.3,-0.005865331,3485711.788,0.006253944
570,May-13,8.3,76910530,640024290.4,3414406.91,0.028657074,2619768.833,-0.012917944
570,May-12,6.81,104750069,683585828.6,2801459.16,0.024261245,2325636.19,-0.018900698
570,May-11,8.03,147431337,1333136604,3303335.84,-0.044186216,2972179.507,-0.021779311
570,May-10,9.85,156938343,1614139764,4051954.01,-0.107623124,4058124.495,-0.008382174
570,May-09,8,146025144,1098832179,1552296.46,0.057371969,3951182.003,0.056731727
570,May-08,7.48,89390783,741449314,1311413.83,-0.036722807,841427.9283,-0.088101227
570,May-07,10.08,249978520,2791893973,1477258.91,0.000862551,2331079.897,0.020317707
570,May-06,5.36,24984683,124703368,595096.95,0.204119983,580366.6967,0.00988107
570,May-05,3.76,7885507,29812002,417456.07,-0.023602662,380817.64,-0.022234609
570,May-04,5.86,7376930,42598388,650609.73,-0.00147971,528296.58,-0.029348543
570,May-03,7.69,75623834,497708170,853786.49,0.162470668,713894.2933,0.003472885
570,May-02,7.09,14482206,103554569.7,787171.16,-0.02902297,791242.095,-0.013733611
570,May-01,12.33,11236049,136800376.5,1368945.04,0.008177706,1088235.44,-0.03510485
581,May-17,21.54,195577718,4458054855,18018037.53,-0.059099456,20717118.36,0.002620855
581,May-16,17.59,128649691,2279844553,14713887.56,-0.020023786,17821460.81,0.018821087
581,May-15,34.71,408289786,14838178336,29426105.97,-0.019571635,22252227.41,-0.0336819
581,May-14,24.8,121876286,2965624783,15215833.37,-0.004702653,17362928.52,0.008181347
581,May-13,42.01,129984719,5210347941,17183257,0.069105873,14518100.15,-0.024391045
581,May-12,32.81,40305525,1338623798,13419515.37,-0.002639294,11020636.51,-0.017250862
581,May-11,33.64,57450057,2055639408,12804883.3,-0.066208445,13065688.39,-0.015106219
581,May-10,14.7,142807139,2105632115,5178527.3,-0.044337066,7036221.227,0.047730054
581,May-09,12.06,335968911,4187643335,4248506.07,0.04591757,4111116.572,0.023924535
581,May-08,12.04,133385710,1822932265,4071963.46,-0.064880684,2633473.598,-0.08773564
581,May-07,15.01,229639694,3787832875,5075970.52,-0.044511557,6363844.448,0.0017204
581,May-06,6.74,306705378,1968984948,2213581.6,0.08047187,2051011.433,0.007133408
581,May-05,9.48,16751099,174939776,2047680,-0.09544156,1801440,-0.050232981
581,May-04,12.1,12327174,147467615,2613600,-0.028477143,2000520,-0.041621351
581,May-03,11.99,41228021,502665942,2589840,0.016989876,2489760,-0.000693868
581,May-02,9.75,25259991,251766472.3,2106000,-0.019169568,2378520,0.002169186
581,May-01,12.55,29475655,375911150.9,2409600,0.00242914,2272520,-0.024470763
589,May-17,5.31,112283987,611433641.2,4117412.53,-0.029253815,4313849.035,-0.007654573
589,May-16,5.14,256002769,1393017976,3831393.3,-0.065738065,4089801.145,-0.001963033
589,May-15,11.36,1007797007,10875042774,8467826.43,0.071752044,6121035.918,-0.026258581
589,May-14,5.13,63033629,327471344.4,2507786.42,0.002547189,2761172.25,0.016094876
589,May-13,5.36,220479116,1192161782,2620221.29,0.027596805,2441792.043,0.001565856
589,May-12,5.51,111455843,600850557.9,2693548.38,0.013610342,2484973.55,-0.007115983
589,May-11,9.57,107360971,1156583112,3118845.5,-0.033608601,2921677.102,-0.044647723
